case_id,variant,granularity,container,frontend,tokenizer,token_count,char_count,compiled
case9_tool_call,coarse|compact,coarse,compact,json,claude,53,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,json,gemini,53,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,natural,gpt-4o,50,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,natural,gpt-3.5,49,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,natural,llama-2,63,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,natural,qwen2.5,49,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,natural,claude,53,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,coarse|compact,coarse,compact,natural,gemini,53,154,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}]}"
case9_tool_call,medium|nested,medium,nested,code,gpt-4o,25,82,"if rating>=4.5: search(restaurants,query=italian,location=Beijing,filter=open_now)"
case9_tool_call,medium|nested,medium,nested,code,gpt-3.5,25,82,"if rating>=4.5: search(restaurants,query=italian,location=Beijing,filter=open_now)"
case9_tool_call,medium|nested,medium,nested,code,llama-2,30,82,"if rating>=4.5: search(restaurants,query=italian,location=Beijing,filter=open_now)"
case9_tool_call,medium|nested,medium,nested,code,qwen2.5,25,82,"if rating>=4.5: search(restaurants,query=italian,location=Beijing,filter=open_now)"
case9_tool_call,medium|nested,medium,nested,code,claude,27,82,"if rating>=4.5: search(restaurants,query=italian,location=Beijing,filter=open_now)"
case9_tool_call,medium|nested,medium,nested,code,gemini,25,82,"if rating>=4.5: search(restaurants,query=italian,location=Beijing,filter=open_now)"
case9_tool_call,medium|nested,medium,nested,json,gpt-4o,44,163,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""constraints"":[{""type"":""rating"",""value"":""4.5"",""operator"":"">=""}]}"
case9_tool_call,medium|nested,medium,nested,json,gpt-3.5,43,163,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""constraints"":[{""type"":""rating"",""value"":""4.5"",""operator"":"">=""}]}"
case9_tool_call,medium|nested,medium,nested,json,llama-2,52,163,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""constraints"":[{""type"":""rating"",""value"":""4.5"",""operator"":"">=""}]}"
case9_tool_call,medium|nested,medium,nested,json,qwen2.5,43,163,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""constraints"":[{""type"":""rating"",""value"":""4.5"",""operator"":"">=""}]}"
case9_tool_call,medium|nested,medium,nested,json,claude,44,163,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""constraints"":[{""type"":""rating"",""value"":""4.5"",""operator"":"">=""}]}"
case9_tool_call,medium|nested,medium,nested,json,gemini,43,163,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""constraints"":[{""type"":""rating"",""value"":""4.5"",""operator"":"">=""}]}"
case9_tool_call,medium|nested,medium,nested,natural,gpt-4o,20,74,"If rating is at least 4.5, search restaurants, italian, Beijing, open_now."
case9_tool_call,medium|nested,medium,nested,natural,gpt-3.5,20,74,"If rating is at least 4.5, search restaurants, italian, Beijing, open_now."
case9_tool_call,medium|nested,medium,nested,natural,llama-2,25,74,"If rating is at least 4.5, search restaurants, italian, Beijing, open_now."
case9_tool_call,medium|nested,medium,nested,natural,qwen2.5,20,74,"If rating is at least 4.5, search restaurants, italian, Beijing, open_now."
case9_tool_call,medium|nested,medium,nested,natural,claude,21,74,"If rating is at least 4.5, search restaurants, italian, Beijing, open_now."
case9_tool_call,medium|nested,medium,nested,natural,gemini,21,74,"If rating is at least 4.5, search restaurants, italian, Beijing, open_now."
case9_tool_call,medium|flat,medium,flat,code,gpt-4o,39,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,code,gpt-3.5,39,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,code,llama-2,47,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,code,qwen2.5,39,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,code,claude,42,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,code,gemini,40,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,json,gpt-4o,39,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,json,gpt-3.5,39,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,json,llama-2,47,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,json,qwen2.5,39,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,json,claude,42,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,json,gemini,40,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,natural,gpt-4o,39,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,natural,gpt-3.5,39,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,natural,llama-2,47,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,natural,qwen2.5,39,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,natural,claude,42,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|flat,medium,flat,natural,gemini,40,133,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""c0_type"":""rating"",""c0_val"":""4.5""}"
case9_tool_call,medium|compact,medium,compact,code,gpt-4o,69,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,code,gpt-3.5,67,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,code,llama-2,83,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,code,qwen2.5,67,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,code,claude,71,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,code,gemini,71,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,json,gpt-4o,69,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,json,gpt-3.5,67,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,json,llama-2,83,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,json,qwen2.5,67,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,json,claude,71,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,json,gemini,71,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,natural,gpt-4o,69,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,natural,gpt-3.5,67,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,natural,llama-2,83,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,natural,qwen2.5,67,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,natural,claude,71,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,medium|compact,medium,compact,natural,gemini,71,194,"{""i"":""!SEARCH"",""e"":[{""d"":""act"",""v"":""restaurants"",""x"":""!SEARCH""},{""d"":""query"",""v"":""italian""},{""d"":""location"",""v"":""Beijing""},{""d"":""filter"",""v"":""open_now""}],""k"":[{""t"":""rating"",""v"":""4.5"",""o"":"">=""}]}"
case9_tool_call,full|nested,full,nested,code,gpt-4o,32,114,"if rating>=4.5: search(restaurants,query=italian,location=Beijing,filter=open_now) else: suggest(delivery_options)"
case9_tool_call,full|nested,full,nested,code,gpt-3.5,32,114,"if rating>=4.5: search(restaurants,query=italian,location=Beijing,filter=open_now) else: suggest(delivery_options)"
case9_tool_call,full|nested,full,nested,code,llama-2,39,114,"if rating>=4.5: search(restaurants,query=italian,location=Beijing,filter=open_now) else: suggest(delivery_options)"
case9_tool_call,full|nested,full,nested,code,qwen2.5,32,114,"if rating>=4.5: search(restaurants,query=italian,location=Beijing,filter=open_now) else: suggest(delivery_options)"
case9_tool_call,full|nested,full,nested,code,claude,35,114,"if rating>=4.5: search(restaurants,query=italian,location=Beijing,filter=open_now) else: suggest(delivery_options)"
case9_tool_call,full|nested,full,nested,code,gemini,33,114,"if rating>=4.5: search(restaurants,query=italian,location=Beijing,filter=open_now) else: suggest(delivery_options)"
case9_tool_call,full|nested,full,nested,json,gpt-4o,61,230,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""constraints"":[{""type"":""rating"",""value"":""4.5"",""operator"":"">=""}],""alternatives"":[{""action"":""!SUGGEST"","
case9_tool_call,full|nested,full,nested,json,gpt-3.5,59,230,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""constraints"":[{""type"":""rating"",""value"":""4.5"",""operator"":"">=""}],""alternatives"":[{""action"":""!SUGGEST"","
case9_tool_call,full|nested,full,nested,json,llama-2,75,230,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""constraints"":[{""type"":""rating"",""value"":""4.5"",""operator"":"">=""}],""alternatives"":[{""action"":""!SUGGEST"","
case9_tool_call,full|nested,full,nested,json,qwen2.5,59,230,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""constraints"":[{""type"":""rating"",""value"":""4.5"",""operator"":"">=""}],""alternatives"":[{""action"":""!SUGGEST"","
case9_tool_call,full|nested,full,nested,json,claude,61,230,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""constraints"":[{""type"":""rating"",""value"":""4.5"",""operator"":"">=""}],""alternatives"":[{""action"":""!SUGGEST"","
case9_tool_call,full|nested,full,nested,json,gemini,59,230,"{""intent"":""!SEARCH"",""act"":""restaurants"",""query"":""italian"",""location"":""Beijing"",""filter"":""open_now"",""constraints"":[{""type"":""rating"",""value"":""4.5"",""operator"":"">=""}],""alternatives"":[{""action"":""!SUGGEST"","
case9_tool_call,full|nested,full,nested,natural,gpt-4o,24,109,"If rating is at least 4.5, search restaurants, italian, Beijing, open_now otherwise suggest delivery_options."
case9_tool_call,full|nested,full,nested,natural,gpt-3.5,24,109,"If rating is at least 4.5, search restaurants, italian, Beijing, open_now otherwise suggest delivery_options."
case9_tool_call,full|nested,full,nested,natural,llama-2,30,109,"If rating is at least 4.5, search restaurants, italian, Beijing, open_now otherwise suggest delivery_options."
case9_tool_call,full|nested,full,nested,natural,qwen2.5,24,109,"If rating is at least 4.5, search restaurants, italian, Beijing, open_now otherwise suggest delivery_options."
